"id","main_group","groupa","username","title","type","is_end","updatedt","isban","islock","published","isbad","pack_draft","pack_selling","status","fav","chapter","visitors_all","visitors"
"1628596","1","2","SomYingKa","รักลุ้นละมุนใจ","2","0","28/4/2017"," 18:45:36","0","1","N","0","1","0","0","1","4","24","0"
"1628614","1","21","yu123456","แผนร้าย บงการรัก","2","0","2/6/2017"," 21:34:58","0","1","N","0","0","0","0","27","20","1209","299"
"1628616","1","4","games-07","[OS Special JENO's BIRTHDAY]  JENO's PRESENT ของขวัญของโน่ #โน่เหริน #NOREN #ของขวัญของโน่","2","0","22/4/2017"," 22:54:07","0","1","N","0","0","0","0","6","1","143","0"
"1628617","1","26","patiph","2Jae | พ่ายรักจันทรา","2","0","26/4/2017"," 15:15:15","0","1","N","0","0","0","0","27","2","285","3"
"1628618","1","26","baebrown","MOCHI  - CHANBAEK","2","0","12/5/2017"," 19:57:38","0","1","N","0","0","0","0","12","2","50","0"
"1628619","1","0","fun254","รสสวาทเจ้าสาวป้ายแดง","2","0","16/5/2017"," 17:44:28","0","1","N","0","0","0","0","10","5","100","14"
"1628810","1","26","min_1993","รักไม่มีเงื่อนไข Jinv Kookmin Hopega","2","0","23/4/2017"," 10:52:42","0","1","N","0","0","0","0","2","1","21","1"
"1628621","1","21","patawee2811","My Crazy Guy หนุ่มกวนสุดบ้าปะทะสาวซ่าส์สุดแสบ","2","0","22/4/2017"," 22:21:24","0","1","N","0","0","0","0","0","0","1","0"
"1628625","1","26","AtittayaPuwiset","นี่หรอ? มาเฟีย!!","2","0","26/4/2017"," 23:38:38","0","1","N","0","0","0","0","0","1","2","0"
"1628626","1","12","kamonvan14","กลิ่นรักใบชา","2","0","3/5/2017"," 18:22:11","0","1","N","0","0","0","0","8","1","42","0"
"1628630","1","9","koonkhet10","The Endless War","2","0","22/4/2017"," 22:26:48","0","1","N","0","0","0","0","0","1","19","2"
"1628633","1","27","Black-cat001","::FIC TAOKACHA:: &#12300;Hey My roommate I love you!&#12301;","2","0","11/5/2017"," 14:13:23","0","1","N","0","0","0","0","16","19","1096","45"
"1628635","1","28","Bam_chita","[BLACKPINK x BTS] I'm sorry  baby #ขอแค่มีเธอ #Jennie #suga #jenga","2","0","22/4/2017"," 22:39:11","0","1","N","0","0","0","0","13","0","11","0"
"1632547","1","1","Yoghut_K","Administer Love เรื่องรักหวานๆของหยางหมิง[Yaoi]","2","0","30/4/2017"," 0:48:54","0","1","N","0","0","0","0","1","1","6","0"
"1628645","1","0","wataru00","What is LOVE??","2","0","21/5/2017"," 8:00:16","0","1","N","0","0","0","0","1","7","22","0"
"1628646","1","0","kw-6104","OS/SF | chanbaek | U N I &#9748;&#65038;","1","0","22/4/2017"," 23:03:05","0","1","N","0","0","0","0","3","0","55","1"
"1628647","1","0","yamamotoaki121","(ละลายหัวใจยัยเย็นชา)เจ้าชายของฉัน","2","1","6/5/2017"," 20:28:36","0","1","N","0","0","0","0","4","12","45","5"
"1628648","1","0","ArttistDevil","22","2","0","13/5/2017"," 17:41:19","0","1","N","0","0","0","1","10","4","58","0"
"1628849","1","26","min_suga93","หัวใจนี้มีแต่นาย Jinv Kookmin Hopega","2","0","19/5/2017"," 16:17:44","0","1","N","0","0","0","0","10","5","112","0"
"1628850","1","27","Music_pp_ll","Who are you?? [PECK&TOM]","2","1","27/5/2017"," 8:43:13","0","1","N","0","0","0","0","76","30","3664","86"
"1628650","2","2","pnrtsw","มาอ่านพระคัมภีร์กันเถอะ!","2","0","27/4/2017"," 1:13:42","0","1","N","0","0","0","0","2","3","31","0"
"1628651","1","26","KIMLEKJA","[ GOT7 ] แมวหนึ่งตัวมะม่วงหนึ่งต้นกับคนหนึ่งใจ | #BNIOR #BNYOUNG","2","0","22/4/2017"," 23:21:40","0","1","N","0","0","0","0","15","1","106","1"
"1628653","1","16","tuktachutima","Virginia run &#8741; NCT - NOMIN&#8741;","2","0","29/4/2017"," 22:14:00","0","1","N","0","0","0","0","6","0","7","0"
"1628654","1","22","ZiLOG-Bell","ผมน่ะ ไม่เคะนะ","2","0","26/4/2017"," 23:39:28","0","1","N","0","0","0","0","22","7","212","1"
"1628655","2","0","fema","สารานุกรมมอนสเตอร์สาว ฉบับแปลง่าวๆ","2","0","8/5/2017"," 1:21:37","0","1","N","0","0","0","0","0","6","41","0"
"1628656","1","26","Maria-ya","( BTS x YOU ) มาเอาใจคนชอบมโนค่ะ ( FIC BTS x YOU ) Ft.bts","2","0","20/5/2017"," 21:07:00","0","1","N","0","0","0","0","22","7","263","5"
"1628657","1","26","june2541love","Heart of mafia #หัวใจมาเฟียHH [HUNHANfeat. EXO GOT7]","2","0","28/5/2017"," 14:00:19","0","1","N","0","0","0","0","6","1","117","1"
"1628661","1","26","JinnyPan72","[GOT7] รักนะ เด็กบื้อ MarkBam","2","0","25/4/2017"," 21:03:46","0","1","N","0","0","0","0","8","1","119","5"
"1628662","1","16","KimmykungKim","Piero in Magic World","2","0","18/5/2017"," 20:47:59","0","1","N","0","0","0","0","51","13","1045","9"
"1628663","1","26","hobbledehoyz","[seventeen] Hydrangea #JunHao","2","0","4/6/2017"," 0:05:29","0","1","N","0","0","0","0","33","3","210","12"
"1628664","1","0","Avarta-Rabbit","[ AU : The Mask Singer ] สูงวัยซอย 4","2","0","22/4/2017"," 23:28:12","0","1","N","0","0","0","0","16","1","377","14"
"1628666","1","4","Jirawan_goy77","พึ่งรู้หัวใจตัวเอง","2","0","22/4/2017"," 23:22:55","0","1","N","0","0","0","0","0","1","5","0"
"1629073","1","2","mizu2_cub","About Me | ปี4 เศษหนึ่งส่วนเกิน","2","0","2/5/2017"," 20:28:15","0","1","N","0","0","0","0","8","2","57","1"
"1628668","1","26","augustlovers","MY STAR CHANBAEK","2","0","24/5/2017"," 21:08:42","0","1","N","0","0","0","0","72","5","436","3"
"1628670","1","2","konkanok2547","ช่วยด้วยครับ!!! ผมหลงรักยัยเด็กโรคจิต","2","0","3/5/2017"," 20:34:31","0","1","N","0","0","0","0","6","11","87","7"
"1628671","1","3","love_in_a_mist","เหนือน่านชลาลัย","2","0","22/4/2017"," 23:35:44","0","1","N","0","0","0","0","1","0","22","2"
"1628674","1","1","markbam1510","The Ghost chansoo","2","0","24/4/2017"," 13:06:21","0","1","N","0","0","0","0","17","1","50","0"
"1628676","1","0","Springfawn","22417 test room","2","0","24/4/2017"," 22:16:42","0","1","N","0","0","0","0","0","1","5","0"
"1628682","1","26","Rose_PK_Rose","{YOONGIxYOU} BTSคุณกระต่าย","2","0","22/4/2017"," 23:42:36","0","1","N","0","0","0","0","0","0","1","0"
"1628679","1","7","CharmanderKunG5","Ended กฏหมายจากพระเจ้า","2","0","10/5/2017"," 20:55:05","0","1","N","0","0","0","0","2","2","19","0"
"1628695","1","21","BellbyBell","รวมมิตรฟิค#อีกากินทุเรียน!","2","0","23/4/2017"," 0:08:48","0","1","N","0","0","0","0","3","1","32","0"
"1628685","1","0","Thongkerd2544","Vietnam war#Ep 10 ตอน เพียงคนเดียว","2","0","22/4/2017"," 23:54:49","0","1","N","0","0","0","0","0","0","12","0"
"1628686","1","26","kaly_bhy","fic  exo :: V I L L A I N :: hunhan #villainhh","2","0","3/6/2017"," 16:23:04","0","1","N","0","0","0","0","2470","10","29110","6604"
"1628692","1","6","Chessur_I","Legend Pursuer","2","0","2/5/2017"," 22:16:56","0","1","N","0","0","0","0","1","5","30","1"
"1628693","1","0","Nero_black","High School Project  ก๊วนประทานวายร้าย","2","0","11/5/2017"," 22:47:20","0","1","N","0","0","0","0","0","3","25","0"
"1628697","1","26","dewkyman","[MONSTA X] OH BABY::hoky","2","0","3/5/2017"," 5:42:54","0","1","N","0","0","0","0","38","3","214","4"
"1628699","1","26","apichaitp","[FIC BTS] Seokjin's Smile | รอยยิ้มของซอกจิน | NamJin","2","0","2/6/2017"," 21:16:54","0","1","N","0","0","0","0","122","14","1400","82"
"1628706","1","26","Talozlandy","The whalien 52 (bts x blackpink)","2","0","12/5/2017"," 22:46:01","0","1","N","0","0","0","0","31","5","404","5"
"1628701","1","0","finfinparinee","Waiting for time to return","2","0","23/4/2017"," 22:37:30","0","1","N","0","0","0","0","0","1","5","0"
"1628705","1","27","Hanami17","[OS","The Face SS3] My Tear { สกาย X เทียร์ }","1","0","23/4/2017"," 0:23:05","0","1","N","0","0","0","0","9","0","262","0"
"1628708","1","2","janekwan_","Playing With Fire","2","0","23/4/2017"," 0:30:18","0","1","N","0","0","0","0","0","0","1","0"
"1628709","1","27","realmarch","#เกดช่า [lukkade&Marsha]","2","0","25/5/2017"," 10:11:36","0","1","N","0","0","0","0","63","3","367","11"
"1628711","1","22","924407867","รักนะภูตน้อย","2","0","20/5/2017"," 15:19:14","0","1","N","0","0","0","0","1","3","15","0"
"1628712","1","2","tontall_","LOVE RETURN : รีเทิร์นรักนายโฉดหน้าหล่อ","2","0","4/6/2017"," 12:02:03","0","1","N","0","0","0","0","1563","25","25244","4064"
"1628713","1","0","So-oum01","รักใครกันแน่เรา?","2","0","23/4/2017"," 0:38:11","0","1","N","0","0","0","0","0","0","4","0"
"1628715","1","0","thitichayakan","&#10048;&#9658; รับฝากนิยาย ร้านใสใสจ้า &#9668; &#10048;","2","0","13/5/2017"," 1:51:27","0","0","N","0","0","0","0","4","4","69","6"
"1628716","1","26","da12345","ฮองเฮาแสนซน-chanbaek","2","0","25/4/2017"," 20:23:24","0","1","N","0","0","0","0","49","6","607","9"
"1628717","1","3","love_in_a_mist","ตะวันต่างฟ้า","2","0","23/4/2017"," 0:48:18","0","1","N","0","0","0","0","0","0","26","3"
"1628718","1","21","fana2628","เพื่อนสนิท??&#8216;???&#8216;?","2","0","27/4/2017"," 0:51:57","0","1","N","0","0","0","0","0","2","11","0"
"1628719","1","3","oliveboyz","เลื่อมเวลา","1","0","27/4/2017"," 0:42:13","0","1","N","0","0","0","0","0","0","17","0"
"1628720","1","22","nun-pennapa","ฟิคหัวขโมยแห่งบารามอส/ Secrets of the Princess","2","0","1/5/2017"," 10:54:37","0","1","N","0","0","0","0","7","4","105","1"
"1628906","1","16","nareeratnamtan4","ศึกผู้ใช้มังกร","2","0","20/5/2017"," 13:47:05","0","1","N","0","0","0","0","4","3","97","0"
"1629804","1","29","neso","OMEGAVERSE DC [Supergirl x Robin]","2","0","1/6/2017"," 16:16:53","0","1","N","0","0","0","0","23","14","672","32"
"1628724","1","26","Lavendre","m a g i c i a n .noren","2","0","24/4/2017"," 23:25:48","0","1","N","0","0","0","0","28","2","139","0"
"1628725","1","2","936840139","ยัยตัวร้ายมัดหัวใจนายมาเฟีย","2","0","23/4/2017"," 0:58:55","0","1","N","0","0","0","0","0","0","2","0"
"1628726","1","2","MALIEE","รักแล้วไง หยุดไม่ได้แล้ว","1","0","23/4/2017"," 21:48:27","0","1","N","0","0","0","0","2","0","11","0"
"1628731","1","6","mrbandoutifunk","To the conqueror story","2","0","23/4/2017"," 14:12:23","0","1","N","0","0","0","0","0","2","6","0"
"1628732","1","2","Onepiece-word","คำสาปรักวุ่น ลุ้นหัวใจยัยนักสืบ","2","0","23/4/2017"," 14:59:50","0","1","N","0","0","0","0","1","3","11","0"
"1628735","1","26","DeffOJB","FOR A SHORT WHILE [SF] || BNyoung ft. GOT7","2","0","5/5/2017"," 13:13:24","0","1","N","0","0","0","0","18","2","224","4"
"1628738","1","22","lookyee1115","หนึ่งวันกับหนึ่งเรื่องเล่าจากปากอัศวิน","2","0","7/5/2017"," 13:18:53","0","1","N","0","0","0","0","13","2","94","1"
"1633604","1","12","EvelynR","หัวใจ แห่ง บัลลังก์ (หยุดอัพชั่วคราว)","2","1","5/5/2017"," 16:29:54","0","1","N","0","0","0","1","96","3","1075","0"
"1628740","1","16","NeckoZalo","WHY!? ซวยกว่านี้ มีอีกไหม?","2","0","23/4/2017"," 1:34:28","0","1","N","0","0","0","0","0","0","2","0"
"1628741","1","21","Fernjirawann","ความรักของหนุ่มฮอต","2","0","23/4/2017"," 1:34:30","0","1","N","0","0","0","0","0","1","11","0"
"1628742","1","16","magicwater","Magical man.โรงเรียนเวทย์ หญิงล้วน","2","0","23/4/2017"," 1:35:10","0","1","N","0","0","0","0","8","1","33","0"
"1628744","1","12","new-r5","หลีไป๋หลาน","2","0","27/5/2017"," 17:38:37","0","1","N","0","0","0","0","112","4","1931","60"
"1628745","1","26","leeplangg","love on the sly | noren.","2","0","9/5/2017"," 0:17:10","0","1","N","0","0","0","0","216","4","1091","16"
"1631460","1","1","sadayu51243","STATUS CHANGED |  สถานะที่เปลี่ยนไป [YAOI]","2","0","2/5/2017"," 19:40:19","0","1","N","0","0","0","0","17","1","67","0"
"1628766","1","26","JarinJainluck00","Street Science-Vkook ft.BTS","2","0","6/5/2017"," 13:13:07","0","1","N","0","0","0","0","17","4","196","5"
"1628778","1","26","son_yeoshin","My Friend ก็แค่รักเพื่อน ( BTSPINK)","2","0","29/4/2017"," 9:09:30","0","1","N","0","0","0","0","19","1","288","6"
"1629679","1","26","ccmawnoi","(GOT7) The Heart หัวใจยัยแฟนคลับ","2","0","20/5/2017"," 16:50:31","0","1","N","0","0","0","0","0","1","10","0"
"1630996","1","22","mo_2748","O.M.G!!!!! ฉันเกิดเป็นนางร้าย.....ผู้กอบกู้โลก","2","0","5/6/2017"," 10:16:15","0","1","N","0","0","0","0","69","7","520","8"
"1629014","1","4","gdhkchgnj","clock crush down","2","0","28/5/2017"," 15:12:51","0","1","N","0","0","0","0","0","3","7","0"
"1628782","1","21","PanatsayaMalai","ดอกหญ้าริมทาง [ แคชเปอร์xดอกหญ้า ]","2","0","10/5/2017"," 21:00:46","0","1","N","0","0","0","0","3","1","31","0"
"1628785","1","22","nongkingdomfung","แม่ผมเป็น...","2","0","23/4/2017"," 9:08:14","0","1","N","0","0","0","0","1","1","13","0"
"1628790","1","26","senape_mp",":: OS :: JAEDO :: BACK TO DECEMBER ::","1","0","23/4/2017"," 9:40:55","0","1","N","0","0","0","0","14","0","218","3"
"1628793","1","16","NannapathJira","เสียงเรียกแห่งสายลม","2","0","23/4/2017"," 10:16:51","0","1","N","0","0","0","0","0","2","9","0"
"1628795","1","26","_betype","os/sf -  produce101","2","0","4/6/2017"," 2:55:39","0","1","N","0","0","0","0","235","12","3639","78"
"1628797","1","7","9992475","The Buster  มือปราบนักฆ่า","2","0","4/5/2017"," 16:58:18","0","1","N","0","0","0","0","0","1","1","0"
"1628798","1","26","Amam_amam","คลังรวมฟิค Kookv  kookmin Vmin","2","0","4/6/2017"," 9:27:15","0","1","N","0","0","0","0","31","4","383","2"
"1628814","1","26","kawaiiomono","[Fic Monsta x] Pair of bites! ไอ้คู่กัดจอมกวน","2","0","27/4/2017"," 16:23:05","0","1","N","0","0","0","0","24","3","307","6"
"1628815","1","26","Marika05","[REST] hurt tape - markmin","2","0","23/4/2017"," 11:39:37","0","1","N","0","0","0","0","30","0","6","0"
"1628816","1","0","kinghongstar","( JaeTen ) สเต็ปรักครูเตนล์","2","0","25/4/2017"," 2:09:06","0","1","N","0","0","0","0","13","3","133","4"
"1628817","1","23","kalyawee","จอมบาปกระหายรัก","2","0","2/6/2017"," 22:32:47","0","1","N","0","0","0","0","188","24","4613","216"
"1628820","1","1","613109687","Game Of The Love:สงครามเกมรัก","2","0","23/4/2017"," 11:13:38","0","1","N","0","0","0","0","0","0","2","0"
"1628824","1","16","NoName60","God Zero Kill","2","0","23/4/2017"," 16:29:09","0","1","N","0","0","0","0","0","2","10","0"
"1628831","1","0","F_Jisung","[NCT] NOMin  Best friend เพื่อนกันฉันรักนาย","2","0","23/4/2017"," 11:55:55","0","1","N","0","0","0","0","7","1","24","0"
"1628837","1","2","suho12122544","นายหวานแหวนกับสาวขี้อาย","2","0","23/4/2017"," 11:49:26","0","1","N","0","0","0","0","0","0","2","0"
"1628838","1","26","-CHOMPINK-","[ SF/SSOP ]  Short Story Of Produce 101 SS.2 x You","2","0","2/6/2017"," 23:17:02","0","1","N","0","0","0","0","450","22","5113","677"
"1628839","1","26","0959300544k","~~~","2","0","23/4/2017"," 11:57:49","0","1","N","0","0","0","0","0","0","2","0"
